Time,B-1-1_max,B-1-1_min,B-1-10_max,B-1-10_min,B-1-2_max,B-1-2_min,B-1-3_max,B-1-3_min,B-1-4_max,B-1-4_min,B-1-5_max,B-1-5_min,B-1-6_max,B-1-6_min,B-1-7_max,B-1-7_min,B-1-8_max,B-1-8_min,B-1-9_max,B-1-9_min,B-10-1_max,B-10-1_min,B-10-2_max,B-10-2_min,B-10-3_max,B-10-3_min,B-10-4_max,B-10-4_min,B-10-5_max,B-10-5_min,B-10-6_max,B-10-6_min,B-10-7_max,B-10-7_min,B-10-8_max,B-10-8_min,B-10-9_max,B-10-9_min,B-11-1_max,B-11-1_min,B-11-10_max,B-11-10_min,B-11-2_max,B-11-2_min,B-11-3_max,B-11-3_min,B-11-4_max,B-11-4_min,B-11-5_max,B-11-5_min,B-11-6_max,B-11-6_min,B-11-7_max,B-11-7_min,B-11-8_max,B-11-8_min,B-11-9_max,B-11-9_min,B-12-1_max,B-12-1_min,B-12-2_max,B-12-2_min,B-12-3_max,B-12-3_min,B-12-4_max,B-12-4_min,B-12-5_max,B-12-5_min,B-12-6_max,B-12-6_min,B-12-7_max,B-12-7_min,B-12-8_max,B-12-8_min,B-12-9_max,B-12-9_min,B-13-1_max,B-13-1_min,B-13-10_max,B-13-10_min,B-13-2_max,B-13-2_min,B-13-3_max,B-13-3_min,B-13-4_max,B-13-4_min,B-13-5_max,B-13-5_min,B-13-6_max,B-13-6_min,B-13-7_max,B-13-7_min,B-13-8_max,B-13-8_min,B-13-9_max,B-13-9_min,B-14-1_max,B-14-1_min,B-14-2_max,B-14-2_min,B-14-3_max,B-14-3_min,B-14-4_max,B-14-4_min,B-14-5_max,B-14-5_min,B-14-6_max,B-14-6_min,B-14-7_max,B-14-7_min,B-14-8_max,B-14-8_min,B-14-9_max,B-14-9_min,B-15-1_max,B-15-1_min,B-15-10_max,B-15-10_min,B-15-2_max,B-15-2_min,B-15-3_max,B-15-3_min,B-15-4_max,B-15-4_min,B-15-5_max,B-15-5_min,B-15-6_max,B-15-6_min,B-15-7_max,B-15-7_min,B-15-8_max,B-15-8_min,B-15-9_max,B-15-9_min,B-16-1_max,B-16-1_min,B-16-2_max,B-16-2_min,B-16-3_max,B-16-3_min,B-16-4_max,B-16-4_min,B-16-5_max,B-16-5_min,B-16-6_max,B-16-6_min,B-16-7_max,B-16-7_min,B-16-8_max,B-16-8_min,B-16-9_max,B-16-9_min,B-17-1_max,B-17-1_min,B-17-10_max,B-17-10_min,B-17-2_max,B-17-2_min,B-17-3_max,B-17-3_min,B-17-4_max,B-17-4_min,B-17-5_max,B-17-5_min,B-17-6_max,B-17-6_min,B-17-7_max,B-17-7_min,B-17-8_max,B-17-8_min,B-17-9_max,B-17-9_min,B-18-1_max,B-18-1_min,B-18-2_max,B-18-2_min,B-18-3_max,B-18-3_min,B-18-4_max,B-18-4_min,B-18-5_max,B-18-5_min,B-18-6_max,B-18-6_min,B-18-7_max,B-18-7_min,B-18-8_max,B-18-8_min,B-18-9_max,B-18-9_min,B-19-1_max,B-19-1_min,B-19-10_max,B-19-10_min,B-19-2_max,B-19-2_min,B-19-3_max,B-19-3_min,B-19-4_max,B-19-4_min,B-19-5_max,B-19-5_min,B-19-6_max,B-19-6_min,B-19-7_max,B-19-7_min,B-19-8_max,B-19-8_min,B-19-9_max,B-19-9_min,B-2-1_max,B-2-1_min,B-2-2_max,B-2-2_min,B-2-3_max,B-2-3_min,B-2-4_max,B-2-4_min,B-2-5_max,B-2-5_min,B-2-6_max,B-2-6_min,B-2-7_max,B-2-7_min,B-2-8_max,B-2-8_min,B-2-9_max,B-2-9_min,B-20-1_max,B-20-1_min,B-20-2_max,B-20-2_min,B-20-3_max,B-20-3_min,B-20-4_max,B-20-4_min,B-20-5_max,B-20-5_min,B-20-6_max,B-20-6_min,B-20-7_max,B-20-7_min,B-20-8_max,B-20-8_min,B-20-9_max,B-20-9_min,B-21-1_max,B-21-1_min,B-21-10_max,B-21-10_min,B-21-2_max,B-21-2_min,B-21-3_max,B-21-3_min,B-21-4_max,B-21-4_min,B-21-5_max,B-21-5_min,B-21-6_max,B-21-6_min,B-21-7_max,B-21-7_min,B-21-8_max,B-21-8_min,B-21-9_max,B-21-9_min,B-22-1_max,B-22-1_min,B-22-2_max,B-22-2_min,B-22-3_max,B-22-3_min,B-22-4_max,B-22-4_min,B-22-5_max,B-22-5_min,B-22-6_max,B-22-6_min,B-22-7_max,B-22-7_min,B-22-8_max,B-22-8_min,B-22-9_max,B-22-9_min,B-3-1_max,B-3-1_min,B-3-10_max,B-3-10_min,B-3-2_max,B-3-2_min,B-3-3_max,B-3-3_min,B-3-4_max,B-3-4_min,B-3-5_max,B-3-5_min,B-3-6_max,B-3-6_min,B-3-7_max,B-3-7_min,B-3-8_max,B-3-8_min,B-3-9_max,B-3-9_min,B-4-1_max,B-4-1_min,B-4-2_max,B-4-2_min,B-4-3_max,B-4-3_min,B-4-4_max,B-4-4_min,B-4-5_max,B-4-5_min,B-4-6_max,B-4-6_min,B-4-7_max,B-4-7_min,B-4-8_max,B-4-8_min,B-4-9_max,B-4-9_min,B-5-1_max,B-5-1_min,B-5-10_max,B-5-10_min,B-5-2_max,B-5-2_min,B-5-3_max,B-5-3_min,B-5-4_max,B-5-4_min,B-5-5_max,B-5-5_min,B-5-6_max,B-5-6_min,B-5-7_max,B-5-7_min,B-5-8_max,B-5-8_min,B-5-9_max,B-5-9_min,B-6-1_max,B-6-1_min,B-6-2_max,B-6-2_min,B-6-3_max,B-6-3_min,B-6-4_max,B-6-4_min,B-6-5_max,B-6-5_min,B-6-6_max,B-6-6_min,B-6-7_max,B-6-7_min,B-6-8_max,B-6-8_min,B-6-9_max,B-6-9_min,B-7-1_max,B-7-1_min,B-7-10_max,B-7-10_min,B-7-2_max,B-7-2_min,B-7-3_max,B-7-3_min,B-7-4_max,B-7-4_min,B-7-5_max,B-7-5_min,B-7-6_max,B-7-6_min,B-7-7_max,B-7-7_min,B-7-8_max,B-7-8_min,B-7-9_max,B-7-9_min,B-8-1_max,B-8-1_min,B-8-2_max,B-8-2_min,B-8-3_max,B-8-3_min,B-8-4_max,B-8-4_min,B-8-5_max,B-8-5_min,B-8-6_max,B-8-6_min,B-8-7_max,B-8-7_min,B-8-8_max,B-8-8_min,B-8-9_max,B-8-9_min,B-9-1_max,B-9-1_min,B-9-10_max,B-9-10_min,B-9-2_max,B-9-2_min,B-9-3_max,B-9-3_min,B-9-4_max,B-9-4_min,B-9-5_max,B-9-5_min,B-9-6_max,B-9-6_min,B-9-7_max,B-9-7_min,B-9-8_max,B-9-8_min,B-9-9_max,B-9-9_min
0.0,37895.156,-47973.375,34270.58,-48279.35,22290.086,-34545.617,33038.33,-90383.92,23894.0,-61572.613,27642.117,-58082.773,57905.402,-85665.04,83232.44,-59300.812,42673.223,-63170.016,31154.9,-66343.88,22973.79,-68583.086,18942.053,-61160.176,19158.215,-65308.457,26076.648,-56246.055,19019.945,-61225.582,23513.66,-73651.26,28030.727,-66058.75,21878.604,-55543.97,59293.547,-156419.02,29799.332,-69184.22,21614.11,-65299.824,26468.666,-86520.89,16944.535,-70166.164,22426.63,-82784.266,18996.002,-79259.24,22704.305,-66181.664,24105.277,-61751.25,22153.598,-61760.445,25908.049,-95613.19,24038.969,-75950.266,16310.883,-65191.953,15416.026,-66167.89,18605.066,-61277.508,21506.188,-67367.64,17742.84,-74462.5,15094.376,-76027.87,19398.479,-66909.74,19306.643,-70445.77,19244.604,-89519.02,22866.146,-66049.39,22652.74,-83943.69,18836.936,-70741.73,14160.186,-75092.28,18717.582,-80413.22,28325.74,-75330.805,16126.12,-66669.64,26716.84,-74232.85,18977.555,-76159.53,30912.676,-80836.26,24169.691,-76303.15,20780.074,-73038.74,29214.535,-81178.8,45009.69,-81126.32,25932.258,-67740.305,24777.143,-72174.125,22241.865,-73655.11,28103.068,-78424.586,33347.016,-107852.734,35134.484,-103275.23,27281.68,-86542.66,24211.25,-90531.1,31986.143,-81275.14,34064.79,-78166.48,21720.48,-80299.51,22251.396,-82657.71,21510.965,-73688.016,31969.787,-80011.61,30532.781,-99262.88,31113.408,-102516.4,30558.504,-85332.51,27338.63,-78639.664,33054.44,-83790.8,29002.863,-95105.5,33672.67,-86537.14,26299.576,-95603.87,26320.48,-105372.625,32129.805,-85233.305,41712.26,-102878.58,44417.88,-110416.49,34581.383,-100978.445,41055.44,-108423.59,32869.37,-83486.09,34862.754,-95042.71,25579.688,-103443.86,31252.516,-101710.21,39385.77,-98818.2,43668.24,-128261.21,40935.656,-114888.48,48867.957,-125639.305,51522.668,-119161.29,37714.22,-99323.06,37576.03,-86930.32,36538.24,-88639.45,38015.53,-99988.21,58785.145,-116897.875,50395.812,-132679.45,56300.45,-104447.54,41777.586,-110116.52,36231.06,-110892.61,54410.645,-107692.13,39125.75,-98278.64,44902.46,-99714.54,41143.844,-114693.91,50218.867,-120647.055,43744.55,-114911.74,36161.92,-74631.42,34268.75,-91983.3,29865.219,-91252.34,33874.62,-102816.86,30682.791,-53266.137,40800.27,-67491.57,50725.66,-89905.59,39612.637,-65590.9,35254.617,-62253.812,42127.59,-138841.19,53229.832,-116270.086,51594.08,-123561.91,53406.426,-122488.43,49140.766,-106553.93,42038.39,-173937.88,56709.254,-122413.09,40678.926,-118759.914,59290.26,-113875.36,69111.77,-139579.86,77208.74,-148100.48,73593.78,-137150.64,55625.18,-127863.875,60676.6,-137697.9,52151.707,-136036.3,52460.12,-145688.19,67509.19,-139523.34,69766.71,-147557.89,95839.64,-158031.39,199482.47,-219283.17,201883.81,-236288.48,103618.086,-224910.81,77235.586,-207925.11,139804.7,-208840.06,68506.945,-199223.5,178903.94,-410947.62,186793.88,-286599.06,207808.81,-304704.4,37937.5,-68792.5,26901.568,-48477.445,54949.64,-69875.54,34130.258,-96539.51,54521.035,-49190.824,56102.51,-65756.23,37386.523,-92929.91,55081.09,-94322.92,45785.277,-79893.66,39630.816,-74865.34,30178.453,-71782.04,29231.123,-62871.277,26308.723,-64808.273,31953.395,-83627.33,25236.924,-53615.83,28450.463,-60450.883,36901.875,-54979.484,29006.598,-69077.875,24797.842,-54056.168,30428.623,-57956.348,30123.344,-88370.65,25346.322,-61656.793,29326.604,-60179.734,33527.117,-45291.504,27179.438,-50729.69,22440.986,-70977.84,36157.688,-64768.426,28275.541,-59996.793,31324.16,-83069.016,25124.316,-60646.2,26577.576,-73310.75,24874.28,-50554.562,32973.242,-68761.75,28586.965,-61676.39,28544.66,-60385.004,28415.713,-54855.176,34151.832,-54854.766,31019.828,-78009.055,30922.457,-67756.74,33683.51,-95610.52,33494.363,-52568.453,23934.492,-59252.12,26081.945,-69438.64,25678.873,-72749.7,26941.842,-121041.09,23263.47,-48954.68,31551.803,-55498.207,33628.1,-95294.164,25086.238,-60378.16,20925.25,-64723.754,20787.021,-79337.664,24771.693,-56717.406,31239.775,-56449.86,35807.69,-83309.46,39172.82,-62281.33,30742.852,-61365.39,59659.582,-132145.31,23595.496,-87900.76,66019.59,-213487.17,20579.506,-54851.21,25484.736,-52691.125,24308.582,-62469.523,27667.04,-52019.773,24591.438,-59400.176,30792.549,-67558.48,24330.232,-59698.543,24300.16,-79482.03
0.01,39773.273,-51170.387,38401.902,-37918.51,24453.486,-31121.787,31002.9,-78419.93,23711.596,-43513.418,28023.28,-39105.28,55403.414,-71812.766,41025.062,-67840.66,54175.316,-57227.2,45632.336,-48606.64,20019.186,-58458.504,25205.016,-58255.5,25122.062,-64173.16,22225.477,-52032.85,24424.703,-55499.24,23196.53,-69162.664,21626.318,-60260.926,19857.158,-60613.4,47117.52,-168809.72,25610.316,-65520.38,27002.312,-69358.69,36014.89,-95610.12,22119.332,-87815.516,21700.736,-63259.566,18783.225,-69912.03,34242.324,-70935.35,22603.225,-58496.125,21650.264,-65225.285,17831.012,-59855.605,28108.592,-75336.41,21278.324,-60102.21,24295.543,-70096.125,23329.432,-55935.234,24023.258,-55270.965,20497.547,-66970.4,17683.338,-68431.3,15974.972,-55639.633,25013.0,-71618.766,19399.943,-74129.22,22475.883,-81056.37,23072.209,-70976.09,17042.354,-60687.836,19703.29,-62992.203,23549.096,-62074.125,21222.65,-65322.145,18480.35,-65149.754,29299.91,-67259.875,17418.117,-61650.047,28136.783,-85210.27,30601.883,-71863.11,21499.928,-79501.49,25079.127,-66611.16,26827.484,-68150.82,29040.945,-83640.46,20774.62,-79611.375,28625.303,-74159.21,30923.352,-79631.36,26671.764,-84881.49,27985.406,-96821.63,30214.555,-82457.914,23977.18,-82232.945,31205.61,-88159.55,31587.305,-82755.336,22958.441,-86482.66,25493.365,-82691.875,26487.848,-81239.44,26349.412,-83857.07,30250.195,-89949.59,43876.293,-99813.17,32280.682,-86105.55,31880.828,-87465.91,31834.084,-93456.42,26642.229,-88713.39,32904.414,-107830.11,27536.283,-88028.29,35860.223,-85647.88,34869.062,-101342.89,40326.69,-86844.42,34286.18,-116062.03,33104.676,-95003.62,43217.555,-99949.484,33092.414,-96143.65,29597.244,-88262.68,36704.863,-101560.41,32604.242,-115222.734,39713.07,-108004.46,47389.984,-113609.016,51187.14,-107785.4,50327.535,-96996.0,40806.902,-99825.43,43366.934,-99598.27,37004.52,-99040.17,42568.86,-99991.34,40265.547,-100949.33,45554.555,-122319.44,49949.266,-133095.2,54230.34,-120161.16,52637.43,-114519.586,39367.54,-112622.57,52050.195,-111392.664,44861.62,-112037.11,37548.09,-107792.95,49609.293,-122032.54,54028.496,-113683.22,45242.57,-100222.12,37320.09,-63507.68,35214.73,-56448.152,34652.145,-51359.11,45282.72,-48755.793,33441.164,-47795.527,52916.81,-71635.21,51177.84,-54273.156,42770.145,-52856.777,39448.8,-51225.55,65671.484,-136287.47,55669.023,-121120.65,51249.816,-115691.086,60620.02,-119833.234,63533.727,-129615.81,55093.094,-149255.06,58441.812,-121080.22,66222.17,-141263.52,54593.44,-149347.28,59141.195,-165438.16,67924.6,-168294.89,60306.594,-180534.14,63514.418,-151962.33,89555.28,-155941.7,73217.46,-150782.02,66511.58,-154394.69,75270.41,-146463.34,74265.984,-186723.64,99082.74,-136903.58,101166.83,-258072.14,164823.36,-451307.94,168491.97,-312591.7,187409.62,-356632.4,250742.1,-510011.5,106385.62,-362325.88,228066.06,-341045.47,118245.37,-168009.67,119648.3,-326313.2,33798.36,-50689.95,30976.232,-43783.33,37004.848,-46678.39,42681.23,-56928.92,47863.312,-47486.035,48907.88,-56236.996,54152.188,-56990.88,49144.2,-74070.39,51541.344,-59731.19,34710.746,-63061.227,34501.26,-49404.03,33799.895,-42945.363,33726.94,-44011.44,33648.8,-53289.09,47093.254,-58815.133,38704.74,-47542.445,32641.398,-45809.93,28645.646,-48060.973,39964.254,-54301.18,28147.887,-44757.906,28022.95,-62349.527,29030.178,-42914.344,25833.623,-46086.977,35981.87,-51932.863,25269.877,-43073.195,29766.19,-48664.01,36988.82,-49374.68,37021.8,-56825.113,28893.57,-52880.723,31087.453,-63306.676,31067.895,-47934.375,34943.17,-50887.93,31317.342,-49025.812,30009.625,-46175.027,28048.629,-43201.562,19756.586,-51592.355,32873.46,-59408.137,41363.27,-67621.8,26487.643,-60316.098,51963.35,-104560.97,33428.04,-49107.824,32482.68,-48448.54,28564.834,-57664.22,26210.973,-49674.383,28533.822,-56632.227,26653.006,-47455.945,26203.506,-55657.215,37949.367,-86824.58,26260.57,-51440.344,30275.402,-64345.87,28624.836,-45425.832,29622.52,-53197.23,31997.197,-54624.07,29447.957,-56231.527,27992.252,-54358.586,39382.047,-66286.81,68311.94,-141844.88,22111.11,-56714.113,62297.43,-213665.62,24563.467,-56160.676,25211.209,-53919.094,19578.79,-60728.34,17604.533,-54652.496,21138.637,-62412.336,23051.48,-49841.695,20638.17,-53677.95,25584.951,-88549.35
0.02,54727.582,-44602.625,32344.799,-32880.4,37686.203,-64444.555,45262.51,-48282.45,55684.133,-54840.504,42345.473,-40222.06,44728.305,-41202.484,31440.494,-58541.3,38804.31,-46657.36,44821.96,-55386.973,27236.158,-73222.9,33204.832,-68686.46,23670.59,-73625.83,26860.541,-60568.99,23709.299,-70077.805,28006.877,-62456.027,33730.734,-73838.21,36597.984,-82392.08,55516.99,-154882.5,30406.406,-71278.34,44899.33,-71373.484,35367.41,-87896.9,23299.734,-87373.26,35882.594,-95731.695,35359.83,-110927.98,22854.717,-102929.08,35269.86,-101708.59,25817.941,-94633.945,31448.305,-110834.06,20650.762,-88390.766,20078.996,-78173.68,28344.047,-100811.31,26943.385,-69374.81,20977.422,-72840.266,26942.715,-70724.234,19886.098,-72330.95,22712.307,-69796.94,24091.09,-95586.81,17982.69,-93881.81,24090.94,-85996.24,20211.701,-75877.23,18595.428,-77577.85,27295.361,-69999.52,20606.861,-72844.555,20933.086,-77764.11,19661.273,-70523.875,18736.986,-73360.875,21057.871,-74786.3,24738.693,-91433.164,20942.66,-76749.01,28036.88,-75206.11,27279.328,-74832.76,28689.695,-75648.516,21034.576,-72441.234,39093.89,-76723.6,23409.957,-82138.77,27117.4,-83021.74,31479.367,-111369.984,35199.023,-103307.766,22397.705,-98367.61,22760.11,-85572.77,26635.15,-85705.7,29871.402,-84902.836,21889.531,-87223.34,25942.404,-89327.15,30584.596,-81686.93,24026.44,-92844.11,29215.32,-99960.93,34196.01,-93557.98,30842.186,-81483.45,31275.97,-83591.93,29945.977,-114169.76,29824.184,-89909.62,26138.914,-84212.72,32373.7,-86558.11,33322.84,-106194.36,31565.87,-94209.766,38283.535,-96710.12,29639.81,-104101.57,33835.688,-99341.97,38925.305,-84398.0,33181.215,-101277.1,37051.227,-99493.79,38754.83,-87305.805,32253.287,-95693.38,38401.65,-103607.734,39656.33,-122415.87,40214.348,-111399.305,34997.594,-104864.62,38509.03,-115618.0,31993.215,-95296.414,36780.895,-112080.5,45747.4,-119001.375,34720.164,-108012.53,43647.363,-104041.516,40694.652,-141168.52,47679.67,-126816.55,55999.754,-101505.31,41570.24,-113424.375,42880.918,-106737.85,49279.266,-100837.336,47997.824,-100211.32,50257.453,-102708.516,58233.64,-100739.42,40500.227,-107840.26,36397.066,-57084.05,42005.695,-42299.688,30723.863,-45305.016,49112.086,-61660.082,40592.098,-51094.37,52701.113,-51303.34,48743.527,-50515.176,45336.74,-70444.56,37883.246,-51419.39,65199.098,-160808.47,64003.4,-141812.77,44159.688,-108311.27,48047.43,-160841.52,47276.23,-126296.28,70309.51,-207114.14,66957.22,-132414.11,60567.83,-153530.06,55430.766,-153373.88,64100.61,-168260.58,92148.914,-181342.6,90515.38,-149519.19,69665.02,-124146.945,59723.176,-143742.23,58037.445,-153305.3,69011.945,-143853.03,86077.305,-150890.78,59251.543,-177701.52,64501.457,-174528.84,168448.94,-233443.84,153017.17,-276901.9,185988.23,-239719.47,79580.36,-325114.72,126967.74,-253455.38,118200.164,-204981.52,249549.12,-326398.03,153473.36,-202924.27,197466.98,-322076.3,66230.06,-93279.73,43554.457,-39853.777,40816.562,-59440.16,36682.51,-47554.49,40957.348,-52836.094,57922.586,-80095.08,58400.062,-74698.32,57244.8,-76789.37,37880.773,-39146.14,33589.65,-43771.03,30914.258,-46967.97,33678.75,-48852.652,42805.742,-73517.62,29282.082,-47438.824,34011.676,-46864.64,37571.188,-38431.85,29470.684,-47695.156,39957.777,-64231.062,31821.066,-67885.91,44673.137,-42484.23,25861.752,-58583.934,28524.74,-42876.652,36803.242,-48339.07,34274.816,-46903.402,30162.756,-53109.793,27239.291,-45685.637,35632.03,-47722.434,48434.574,-44799.836,32190.236,-54231.113,28788.434,-50609.703,31434.049,-56143.027,33965.332,-55658.723,26552.836,-58307.254,34773.1,-60086.812,22872.328,-57454.52,24803.137,-43978.125,23606.447,-46591.414,31780.385,-76549.67,26733.48,-59096.566,40712.715,-86061.14,28737.258,-57852.633,35397.41,-53065.47,24451.66,-48070.895,23918.598,-57129.402,25701.441,-51997.348,24157.197,-53725.258,24933.322,-51969.895,33568.96,-114395.09,23094.14,-51095.918,21215.35,-46526.184,19426.877,-51357.16,20786.416,-54546.184,19434.084,-50414.34,19372.78,-50172.047,20582.527,-50680.215,27675.865,-48476.09,81323.484,-122046.46,18486.336,-53387.03,69799.65,-197428.67,22828.07,-60253.156,24768.16,-56323.016,17907.357,-60355.574,27301.7,-59768.25,22164.268,-55136.96,20316.787,-54963.797,24769.398,-52598.582,33975.977,-85275.43
0.03,44048.895,-39822.418,37239.734,-55970.113,37212.023,-38156.855,29127.94,-33103.71,59111.574,-90376.445,78063.28,-87447.7,59846.7,-69059.055,51279.402,-54975.668,33940.61,-38965.11,49227.0,-53204.56,28592.625,-90215.04,29816.348,-94581.39,30130.58,-71089.3,23747.846,-69229.06,23049.016,-67369.56,26680.38,-88805.305,28059.645,-89394.53,33903.34,-88854.695,53379.195,-105770.586,38504.586,-95310.34,37903.06,-107559.62,48132.047,-96296.64,28047.127,-125809.664,27988.547,-79593.69,23524.857,-80538.44,28912.686,-77721.375,28708.34,-71069.734,27026.56,-81901.766,26059.646,-121938.29,25496.867,-80828.914,19940.0,-73877.43,22342.256,-76137.41,25024.209,-76465.12,18577.57,-68294.09,21143.248,-64385.81,19664.432,-64344.273,16466.166,-67161.02,25148.88,-63138.613,20424.26,-82929.47,22126.621,-95868.24,19884.834,-81973.0,18455.629,-78146.98,16625.367,-84999.73,18056.33,-80739.16,19894.408,-80741.445,19279.281,-72762.97,21616.871,-81044.15,19620.648,-83002.23,26796.297,-89549.984,24106.014,-88615.05,32069.898,-83225.78,24389.389,-81913.45,18489.248,-75560.15,19320.69,-73156.67,19715.965,-75140.49,21946.73,-86777.56,27548.662,-88464.19,21010.406,-100760.97,25565.852,-97902.83,24516.514,-79143.71,25272.79,-78987.87,26778.912,-91908.9,24227.78,-81625.47,23319.562,-91766.02,35041.02,-91984.73,30916.912,-88162.25,27774.309,-91701.06,30033.07,-99991.2,28825.092,-97408.8,29873.846,-99101.484,33462.023,-87210.625,34901.844,-95618.73,30981.873,-96413.44,28883.043,-90021.18,31355.943,-103653.31,37748.285,-97246.45,39742.586,-108508.02,29449.404,-120536.78,38664.18,-118369.84,33745.723,-97420.25,44778.785,-127688.375,29622.996,-108343.695,42268.516,-97320.73,49203.47,-106181.88,41015.633,-105077.805,31880.287,-105380.05,40282.27,-128271.26,41560.562,-113403.234,38859.453,-115071.8,38359.34,-105130.0,42741.105,-117921.91,39807.535,-112926.79,38711.12,-93645.08,42986.863,-99301.9,46632.984,-116436.89,41625.4,-113172.2,40092.88,-106780.66,47405.82,-105634.7,53659.37,-103213.65,40387.39,-106539.914,41493.598,-107608.08,33296.24,-121276.69,44851.387,-110331.01,52892.07,-104413.77,47665.176,-115839.945,48150.105,-67080.49,33317.152,-43360.168,35308.87,-68975.33,48360.453,-58088.754,47976.07,-55099.72,40562.406,-55849.188,44077.387,-58772.207,46594.81,-45096.305,37639.67,-47029.977,41590.11,-123265.98,40855.61,-126813.88,56178.152,-129834.6,38765.25,-108052.87,50764.613,-127644.81,64066.074,-144758.53,51073.004,-140085.34,65628.94,-126240.234,44792.88,-169503.27,58715.24,-162967.12,72376.88,-145522.42,87790.37,-154568.1,75523.47,-147202.52,68930.91,-142947.19,75344.21,-155886.06,53134.55,-165129.02,103928.11,-184247.3,79957.11,-157848.11,57194.715,-170299.56,160739.45,-271698.34,161922.9,-260284.9,113301.984,-221725.81,100269.164,-288415.6,214759.17,-270057.38,135986.9,-247239.12,226900.97,-223107.86,92972.43,-202985.64,114681.76,-266562.7,41774.617,-48346.64,46270.95,-48862.33,35311.656,-38254.414,36127.703,-94238.27,54850.582,-63485.918,41911.39,-59965.42,29537.73,-41706.25,52272.48,-63876.59,40450.492,-42370.086,38691.367,-55406.125,34778.516,-50230.027,28897.326,-38109.09,46263.676,-41486.67,29965.047,-43397.37,29529.664,-35554.574,31591.49,-41712.496,32728.262,-41257.04,30154.219,-44419.605,32546.393,-52248.48,26508.326,-36900.703,28527.12,-51124.586,29194.352,-52986.137,37527.914,-38055.707,33559.777,-40174.953,31242.604,-50704.92,30605.053,-47857.496,31971.3,-52558.69,28618.193,-42372.34,29387.848,-49297.72,32169.234,-52158.504,28877.553,-44790.297,22407.9,-47129.758,28953.592,-52096.266,32678.107,-59078.56,23612.324,-47767.89,26126.44,-45878.883,32113.832,-54785.04,30370.059,-86558.7,32011.982,-56214.305,68350.06,-84890.4,22332.941,-57897.715,20074.123,-52586.34,31541.137,-52098.938,20881.59,-49235.41,20887.297,-56514.63,26278.709,-59121.67,23068.81,-74060.055,54732.703,-87461.484,21197.191,-70210.58,22414.193,-70545.23,20154.768,-80894.12,18083.152,-86587.9,28215.93,-62928.152,22188.006,-69861.86,23007.291,-78568.766,23520.807,-72788.83,66749.125,-140161.42,22437.098,-74704.52,50351.99,-140753.11,24500.45,-71662.4,21424.375,-80897.3,20201.303,-76719.29,21445.535,-75565.055,21236.947,-74386.34,21058.73,-84079.586,24279.35,-72381.78,44262.152,-107171.875
