Step,Time,CumulativeTime,B-1-1,B-1-10,B-1-2,B-1-3,B-1-4,B-1-5,B-1-6,B-1-7,B-1-8,B-1-9,B-10-1,B-10-2,B-10-3,B-10-4,B-10-5,B-10-6,B-10-7,B-10-8,B-10-9,B-11-1,B-11-10,B-11-2,B-11-3,B-11-4,B-11-5,B-11-6,B-11-7,B-11-8,B-11-9,B-12-1,B-12-2,B-12-3,B-12-4,B-12-5,B-12-6,B-12-7,B-12-8,B-12-9,B-13-1,B-13-10,B-13-2,B-13-3,B-13-4,B-13-5,B-13-6,B-13-7,B-13-8,B-13-9,B-14-1,B-14-2,B-14-3,B-14-4,B-14-5,B-14-6,B-14-7,B-14-8,B-14-9,B-15-1,B-15-10,B-15-2,B-15-3,B-15-4,B-15-5,B-15-6,B-15-7,B-15-8,B-15-9,B-16-1,B-16-2,B-16-3,B-16-4,B-16-5,B-16-6,B-16-7,B-16-8,B-16-9,B-17-1,B-17-10,B-17-2,B-17-3,B-17-4,B-17-5,B-17-6,B-17-7,B-17-8,B-17-9,B-18-1,B-18-2,B-18-3,B-18-4,B-18-5,B-18-6,B-18-7,B-18-8,B-18-9,B-19-1,B-19-10,B-19-2,B-19-3,B-19-4,B-19-5,B-19-6,B-19-7,B-19-8,B-19-9,B-2-1,B-2-2,B-2-3,B-2-4,B-2-5,B-2-6,B-2-7,B-2-8,B-2-9,B-20-1,B-20-2,B-20-3,B-20-4,B-20-5,B-20-6,B-20-7,B-20-8,B-20-9,B-21-1,B-21-10,B-21-2,B-21-3,B-21-4,B-21-5,B-21-6,B-21-7,B-21-8,B-21-9,B-22-1,B-22-2,B-22-3,B-22-4,B-22-5,B-22-6,B-22-7,B-22-8,B-22-9,B-3-1,B-3-10,B-3-2,B-3-3,B-3-4,B-3-5,B-3-6,B-3-7,B-3-8,B-3-9,B-4-1,B-4-2,B-4-3,B-4-4,B-4-5,B-4-6,B-4-7,B-4-8,B-4-9,B-5-1,B-5-10,B-5-2,B-5-3,B-5-4,B-5-5,B-5-6,B-5-7,B-5-8,B-5-9,B-6-1,B-6-2,B-6-3,B-6-4,B-6-5,B-6-6,B-6-7,B-6-8,B-6-9,B-7-1,B-7-10,B-7-2,B-7-3,B-7-4,B-7-5,B-7-6,B-7-7,B-7-8,B-7-9,B-8-1,B-8-2,B-8-3,B-8-4,B-8-5,B-8-6,B-8-7,B-8-8,B-8-9,B-9-1,B-9-10,B-9-2,B-9-3,B-9-4,B-9-5,B-9-6,B-9-7,B-9-8,B-9-9
Gravity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gravity,0.0100183309987187,0.0100183309987187,0.0,-5.840435392287327e-11,0.0,-5.84043606835053e-11,0.0,-5.840436710296462e-11,0.0,-5.840436059827559e-11,0.0,-5.840435411576343e-11,0.0,-5.840436675100691e-11,0.0,-5.840436029989424e-11,0.0,-5.840436019230669e-11,0.0,-5.840436683759399e-11,0.0,-5.840436067189203e-11,0.0,-5.840436044288506e-11,0.0,6.423004950558575e-09,0.0,1.130811682514152e-08,0.0,-5.4194214488566175e-11,0.0,-5.840436031980791e-11,0.0,2.7116166648561563e-08,0.0,1.0433583543439654e-07,0.0,1.8130464758550145e-08,0.0,-5.84043541369285e-11,0.0,-4.042099865565437e-11,0.0,3.5875932642402884e-08,0.0,2.3869527836188764e-07,0.0,1.2546745445135633e-07,0.0,4.795012582895498e-09,0.0,1.1227806762327837e-07,0.0,7.046468588242138e-07,0.0,6.062353093905643e-07,0.0,4.8951086498880383e-08,0.0,1.6184790410078407e-06,0.0,2.94263478738204e-07,0.0,6.924622461333748e-07,0.0,1.4105743528572264e-06,0.0,1.505802563862115e-07,0.0,7.951939705213116e-07,0.0,5.286039125248688e-07,0.0,1.387904776445822e-06,0.0,3.314045601625426e-07,0.0,6.036657612702475e-07,0.0,3.295862355839109e-06,0.0,5.932376174402708e-07,0.0,1.3706266948678404e-06,0.0,9.156916486468234e-07,0.0,7.978801974002563e-07,0.0,9.355712347939528e-07,0.0,2.4276368745983644e-06,0.0,2.355128512893217e-06,0.0,9.582353871080818e-07,0.0,3.387843846917328e-06,0.0,7.341819358062226e-07,0.0,4.0029936759088953e-07,0.0,7.015157301403973e-07,0.0,3.9160597994240523e-07,0.0,-5.840435375839518e-11,0.0,-5.840436037892505e-11,0.0,-5.840436714541686e-11,0.0,-5.840436693468968e-11,0.0,-5.840436056899744e-11,0.0,1.9499272892798997e-07,0.0,5.076391069684685e-08,0.0,7.785839646014655e-07,0.0,4.192388952154061e-07,0.0,4.1050288998074685e-06,0.0,4.039619409671782e-07,0.0,-7.742887626269403e-08,0.0,1.2594440022311575e-06,0.0,-4.867659493323983e-08,0.0,1.34837387011769e-06,0.0,2.7909852063935674e-08,0.0,8.977667327957914e-07,0.0,-3.3356921986832966e-08,0.0,7.277166095838336e-07,0.0,-5.840436047569642e-11,0.0,-5.840435388304897e-11,0.0,-5.840436706347636e-11,0.0,-5.840436049019709e-11,0.0,-5.840436032419161e-11,0.0,-5.840436041921151e-11,0.0,-5.840436029240718e-11,0.0,-5.84043604706747e-11,0.0,-5.840436691299926e-11,0.0,-5.84043604589012e-11,0.0,-5.840436031048551e-11,0.0,-5.840436025754534e-11,0.0,-5.840436035118745e-11,0.0,-5.840436705221788e-11,0.0,-5.840436023393908e-11,0.0,-5.840436030627268e-11,0.0,-5.84043538409047e-11,0.0,-5.840436033750579e-11,0.0,-5.840436039033947e-11,0.0,-5.840436049162169e-11,0.0,-5.840435392322489e-11,0.0,-5.840436044625921e-11,0.0,-5.840436048001032e-11,0.0,-5.840436051796102e-11,0.0,-5.840435398598723e-11,0.0,-5.840436061735044e-11,0.0,-5.840436042107988e-11,0.0,-5.840436052727863e-11,0.0,-5.840435393630029e-11,0.0,-5.840435379133046e-11,0.0,-5.840436044462387e-11,0.0,-5.840436033504835e-11,0.0,-5.840436042846938e-11,0.0
Gravity,0.0200044233351945,0.0200044233351945,0.0,5.979962359510476e-07,0.0,2.484165153674065e-06,0.0,3.383864689609911e-06,0.0,2.9644268598972417e-06,0.0,1.727353362745434e-06,0.0,1.4106499378999248e-05,0.0,1.537853289525564e-05,0.0,1.4931595476558308e-05,0.0,1.2385653243290616e-05,0.0,8.086173035632015e-06,0.0,9.897702599994462e-06,0.0,1.0879332950017624e-05,0.0,1.1426631860896793e-05,0.0,1.009141011895721e-05,0.0,6.677102537337253e-06,0.0,6.214254385363543e-06,0.0,7.13397629107762e-06,0.0,6.278104108245545e-06,0.0,6.934653164210015e-06,0.0,9.13478141507262e-06,0.0,4.887120381403783e-06,0.0,5.8577882129033175e-06,0.0,5.06451588275683e-06,0.0,4.903623783814455e-06,0.0,6.402527021770263e-06,0.0,7.1519380251796695e-06,0.0,7.118690564801319e-06,0.0,6.613187527557803e-06,0.0,1.548766166998534e-05,0.0,1.0362666967789424e-05,0.0,1.0207684070060282e-05,0.0,1.0771131925109269e-05,0.0,9.054929212128842e-06,0.0,1.1636993722269624e-05,0.0,9.22946294717645e-06,0.0,1.052854795996718e-05,0.0,9.136678258290222e-06,0.0,1.1518055663100193e-05,0.0,1.5804435853460558e-05,0.0,6.491627674572174e-06,0.0,7.23135716316383e-06,0.0,5.772696197175292e-06,0.0,7.103537317719457e-06,0.0,9.342473488131412e-06,0.0,8.322678201026335e-06,0.0,8.668065517738184e-06,0.0,9.261727832558017e-06,0.0,1.1393055125907356e-05,0.0,7.855843270147048e-06,0.0,6.5354659567601e-06,0.0,7.484016593466308e-06,0.0,6.766353896457503e-06,0.0,4.65376933531603e-06,0.0,6.463060702335725e-06,0.0,7.117215066538614e-06,0.0,6.150303101090962e-06,0.0,3.7454013459518608e-06,0.0,6.129981511683073e-06,0.0,6.346324170555632e-06,0.0,7.794897699722519e-06,0.0,7.280579457335159e-06,0.0,8.241608627531128e-06,0.0,7.940268108428572e-06,0.0,7.74656231511069e-06,0.0,8.982244618941707e-06,0.0,8.343093298815427e-06,0.0,2.7774562944441457e-06,0.0,2.8677660850334345e-06,0.0,3.661741974972357e-06,0.0,2.9892160539870973e-06,0.0,2.3225668525455524e-06,0.0,2.4937362631712937e-06,0.0,4.60381950207881e-06,0.0,5.442979245790293e-06,0.0,4.927408940199501e-06,0.0,3.217627531521902e-06,0.0,2.575163836074424e-06,0.0,3.2059192468084784e-06,0.0,2.8248997183901483e-06,0.0,2.006385751640377e-06,0.0,3.2261040788607e-06,0.0,2.090306270209674e-06,0.0,2.227687086987687e-06,0.0,2.0539861912937613e-06,0.0,2.135279307701046e-06,0.0,1.5473827678403895e-06,0.0,2.129840254836591e-06,0.0,2.3435863574491268e-06,0.0,2.103247779836736e-06,0.0,1.3653745099064505e-06,0.0,3.885599925091219e-06,0.0,3.7697957089011736e-06,0.0,4.305252975074578e-06,0.0,4.016099912718837e-06,0.0,2.6512597415551038e-06,0.0,5.844440421763003e-06,0.0,7.299649486852703e-06,0.0,6.7217525556801815e-06,0.0,5.611028259086231e-06,0.0,1.0579129415176466e-05,0.0,1.0104035727720904e-05,0.0,1.2134581981480251e-05,0.0,1.2272689941863876e-05,0.0,1.1127860755098544e-05,0.0
Gravity,0.0300493463873863,0.0300493463873863,0.0,2.4756201341850024e-05,0.0,1.689647310584452e-05,0.0,1.879956287025669e-05,0.0,1.79183626067988e-05,0.0,1.549312491782886e-05,0.0,2.969189884195068e-05,0.0,3.060791370298222e-05,0.0,3.03439374936454e-05,0.0,2.693593613738624e-05,0.0,2.0344780061642458e-05,0.0,2.2860698662700788e-05,0.0,2.385797902982175e-05,0.0,2.3848063186811505e-05,0.0,2.2599933015638045e-05,0.0,1.6496702163067588e-05,0.0,1.6752123775586336e-05,0.0,1.781692833872498e-05,0.0,1.6708192596183098e-05,0.0,1.75550594293776e-05,0.0,1.743348372202976e-05,0.0,1.2748478417083802e-05,0.0,1.413141682804871e-05,0.0,1.33367567918221e-05,0.0,1.3547058974643304e-05,0.0,1.2187703082619902e-05,0.0,1.2876961018009708e-05,0.0,1.3130071992052246e-05,0.0,1.2492460594263686e-05,0.0,2.454177069748952e-05,0.0,1.7087244008655743e-05,0.0,1.56981427446577e-05,0.0,1.6578052225755465e-05,0.0,1.4949508245487272e-05,0.0,2.100294187653839e-05,0.0,1.7357660899849204e-05,0.0,1.781599332681483e-05,0.0,1.7182337682275184e-05,0.0,2.139549559726877e-05,0.0,2.6732614331853665e-05,0.0,1.475770857072815e-05,0.0,1.5324723837029226e-05,0.0,1.4403222288144723e-05,0.0,1.585733635966478e-05,0.0,1.530705380881148e-05,0.0,1.4625936027864313e-05,0.0,1.4881394454140213e-05,0.0,1.4898199646672375e-05,0.0,1.932204700795595e-05,0.0,1.3170744578732625e-05,0.0,1.1473686817017694e-05,0.0,1.2568636598426918e-05,0.0,1.2079870986203622e-05,0.0,2.811146519344298e-05,0.0,3.22586162575696e-05,0.0,3.133583449589979e-05,0.0,3.0789868214268755e-05,0.0,2.6140678309017133e-05,0.0,1.2475212486215794e-05,0.0,1.2612176344052944e-05,0.0,1.4039026089505128e-05,0.0,1.4474644715915776e-05,0.0,1.2827877350642651e-05,0.0,1.2241746253333203e-05,0.0,1.2514126640777232e-05,0.0,1.3443300694345554e-05,0.0,1.3499007099102663e-05,0.0,5.078266827679074e-06,0.0,5.398023356894781e-06,0.0,5.254429859088111e-06,0.0,5.5513302939492285e-06,0.0,3.767483165025424e-06,0.0,1.9008574863908197e-05,0.0,2.372919961797881e-05,0.0,2.501119168695589e-05,0.0,2.4844537462074217e-05,0.0,2.074200726008247e-05,0.0,1.7619493570654384e-05,0.0,1.8602013059195e-05,0.0,1.891094404294835e-05,0.0,1.7492253937345426e-05,0.0,1.6308816538473108e-05,0.0,1.03345142761492e-05,0.0,1.0167369177204883e-05,0.0,9.540349212391792e-06,0.0,1.051332976752175e-05,0.0,1.0846102494431397e-05,0.0,1.0722282873542185e-05,0.0,1.0789632078385124e-05,0.0,1.0520731939151962e-05,0.0,1.0730132598358702e-05,0.0,1.4458884653006804e-05,0.0,1.543435383969076e-05,0.0,1.6127095995869717e-05,0.0,1.571275550538701e-05,0.0,1.3902172097724475e-05,0.0,2.07376147748786e-05,0.0,2.277344286806488e-05,0.0,2.172773860513081e-05,0.0,2.0559188560227176e-05,0.0,2.628705081407752e-05,0.0,2.640321346108671e-05,0.0,2.8224307196415983e-05,0.0,2.845533365506485e-05,0.0,2.7444863321406995e-05,0.0
Gravity,0.0400352478027343,0.0400352478027343,0.0,4.944174672985719e-05,0.0,3.258013481399772e-05,0.0,3.493724605689158e-05,0.0,3.357285631498893e-05,0.0,3.137503187192494e-05,0.0,4.3372631876296936e-05,0.0,4.414174086420061e-05,0.0,4.342296030882768e-05,0.0,4.075215846603125e-05,0.0,3.413566791039527e-05,0.0,3.705023377181498e-05,0.0,3.8197220446074623e-05,0.0,3.810198814565091e-05,0.0,3.611299319131832e-05,0.0,2.954559838256347e-05,0.0,3.027527149594107e-05,0.0,3.088919841793727e-05,0.0,2.935972255902348e-05,0.0,3.086848320174514e-05,0.0,2.7453828334095806e-05,0.0,2.2720642449262916e-05,0.0,2.378698772565984e-05,0.0,2.2748957693054468e-05,0.0,2.394662914550977e-05,0.0,2.074144081715505e-05,0.0,2.0553424618765677e-05,0.0,2.0440020990290504e-05,0.0,2.0630085241528904e-05,0.0,3.2090271404031864e-05,0.0,2.444047102971528e-05,0.0,2.1981403511175487e-05,0.0,2.277955021285481e-05,0.0,2.186818050019634e-05,0.0,2.8847046699137785e-05,0.0,2.265284531374885e-05,0.0,2.337668114575812e-05,0.0,2.334412484209973e-05,0.0,2.888385873064438e-05,0.0,3.583363918536139e-05,0.0,2.1871841455780567e-05,0.0,2.211353671381642e-05,0.0,2.1447596554684852e-05,0.0,2.400391739139448e-05,0.0,2.373867887283784e-05,0.0,2.2788001558588368e-05,0.0,2.307348102860633e-05,0.0,2.3279544596224252e-05,0.0,2.800563031525404e-05,0.0,2.004555899394528e-05,0.0,1.7311861709878007e-05,0.0,1.885590402471718e-05,0.0,1.8528509791322457e-05,0.0,5.157167538804225e-05,0.0,5.775611249956172e-05,0.0,5.528818235659519e-05,0.0,5.50488009007178e-05,0.0,4.842619926139469e-05,0.0,1.633782347824864e-05,0.0,1.5071315620658434e-05,0.0,1.792427739838238e-05,0.0,1.835978659014775e-05,0.0,1.5938762063119303e-05,0.0,1.518571278916548e-05,0.0,1.4382635920102637e-05,0.0,1.62596805265451e-05,0.0,1.720603610703022e-05,0.0,7.690714910787619e-06,0.0,6.905732938089023e-06,0.0,7.374249186332278e-06,0.0,8.314870233220492e-06,0.0,4.122428181535852e-06,0.0,3.695391201426557e-05,0.0,4.502048445648547e-05,0.0,4.6338863832626384e-05,0.0,4.58518759941249e-05,0.0,3.967018632493848e-05,0.0,3.4016134072335686e-05,0.0,3.49998881878764e-05,0.0,3.5409015505217484e-05,0.0,3.386019890624773e-05,0.0,2.943546456350279e-05,0.0,2.179269446637222e-05,0.0,2.2547545313566647e-05,0.0,2.0612988846425524e-05,0.0,2.1979470788925037e-05,0.0,2.2200053213430784e-05,0.0,2.175157465006395e-05,0.0,2.1572669425158345e-05,0.0,2.1478036498718253e-05,0.0,2.273641886984718e-05,0.0,2.8388271931871386e-05,0.0,2.78037173549512e-05,0.0,2.877899855419752e-05,0.0,2.836741406237031e-05,0.0,2.69484474940794e-05,0.0,3.761348051733516e-05,0.0,4.115855559748796e-05,0.0,3.908782058472768e-05,0.0,3.711648846842589e-05,0.0,4.2221022774654966e-05,0.0,4.243942125177846e-05,0.0,4.437671674873389e-05,0.0,4.419093899934381e-05,0.0,4.266969015233094e-05,0.0
Gravity,0.0500211119651794,0.0500211119651794,0.0,7.397590129372853e-05,0.0,4.8187507200641456e-05,0.0,5.136852816024867e-05,0.0,4.916093484159557e-05,0.0,4.717737566859237e-05,0.0,5.834535809824767e-05,0.0,5.888557179891257e-05,0.0,5.770203711681091e-05,0.0,5.541426918723147e-05,0.0,4.807575530191098e-05,0.0,5.136329974391073e-05,0.0,5.181384347277152e-05,0.0,5.183249539291829e-05,0.0,4.965617708661022e-05,0.0,4.317920491842873e-05,0.0,4.422718415651177e-05,0.0,4.455128557189378e-05,0.0,4.263275157353414e-05,0.0,4.496179520267479e-05,0.0,3.964384004193957e-05,0.0,3.498590809169626e-05,0.0,3.546672567127205e-05,0.0,3.4902052967877215e-05,0.0,3.6020285509334264e-05,0.0,3.1047929560120124e-05,0.0,2.9570386120640466e-05,0.0,2.9949714642917923e-05,0.0,3.09189445089306e-05,0.0,4.237163763381585e-05,0.0,3.439534323750988e-05,0.0,2.946751065149566e-05,0.0,3.094459089913241e-05,0.0,3.0867520435713386e-05,0.0,3.90452469126194e-05,0.0,3.042055770755801e-05,0.0,3.146182059201699e-05,0.0,3.170633210247493e-05,0.0,3.776571719506304e-05,0.0,4.612398624624546e-05,0.0,3.0664240477068824e-05,0.0,3.0377916160084988e-05,0.0,3.0089392077307604e-05,0.0,3.364124045736507e-05,0.0,3.359347604549844e-05,0.0,3.143331380164526e-05,0.0,3.2296832244978815e-05,0.0,3.3466387765624644e-05,0.0,3.929738979989184e-05,0.0,2.9358945156011127e-05,0.0,2.5517347916732303e-05,0.0,2.779029198169377e-05,0.0,2.7866349060164952e-05,0.0,7.562295137715227e-05,0.0,8.297859890274451e-05,0.0,7.919350934265579e-05,0.0,7.915518392060131e-05,0.0,7.132146963715416e-05,0.0,2.271590656073061e-05,0.0,1.952681346584924e-05,0.0,2.4374427868404248e-05,0.0,2.40795791533875e-05,0.0,2.232249533830533e-05,0.0,1.908140870740081e-05,0.0,1.5659127064656614e-05,0.0,1.9296466192259065e-05,0.0,2.092728126497528e-05,0.0,9.858355164767795e-06,0.0,7.298098563528958e-06,0.0,8.543691964846834e-06,0.0,1.0535421491077827e-05,0.0,5.912125174655137e-06,0.0,5.34876905201118e-05,0.0,6.64776982457168e-05,0.0,6.81689984652366e-05,0.0,6.75248511156144e-05,0.0,5.927028821587438e-05,0.0,5.071012367654339e-05,0.0,5.157751015284516e-05,0.0,5.2482278842478136e-05,0.0,5.104516560847699e-05,0.0,4.205369231269125e-05,0.0,3.372091074857918e-05,0.0,3.439276483647189e-05,0.0,3.206524638978573e-05,0.0,3.36279499720147e-05,0.0,3.3528012269451326e-05,0.0,3.24968073060966e-05,0.0,3.1079522666335544e-05,0.0,3.219343879476658e-05,0.0,3.4541533399429376e-05,0.0,4.261750852101735e-05,0.0,4.0619826886132535e-05,0.0,4.160114137124327e-05,0.0,4.108409510002761e-05,0.0,3.954582247879951e-05,0.0,5.465292071189981e-05,0.0,5.93801824579061e-05,0.0,5.613833798129772e-05,0.0,5.368148101383188e-05,0.0,5.829619159992703e-05,0.0,5.880552143441663e-05,0.0,6.088257029413587e-05,0.0,5.998093925828135e-05,0.0,5.846021759577519e-05,0.0
Gravity,0.0600069761276245,0.0600069761276245,0.0,9.841370275083536e-05,0.0,6.360031082773032e-05,0.0,6.76283841273552e-05,0.0,6.455619268689709e-05,0.0,6.30662530775191e-05,0.0,7.477207529571798e-05,0.0,7.506588761718868e-05,0.0,7.391219566219288e-05,0.0,7.155156525420131e-05,0.0,6.310128136744871e-05,0.0,6.606317188890158e-05,0.0,6.700605734136396e-05,0.0,6.656839008688933e-05,0.0,6.362704969493635e-05,0.0,5.648886275848267e-05,0.0,5.723997902257857e-05,0.0,5.761723662721251e-05,0.0,5.564954360832664e-05,0.0,5.9099804281720906e-05,0.0,5.418624479200478e-05,0.0,4.898779341434772e-05,0.0,4.866826553307683e-05,0.0,4.787972578397665e-05,0.0,4.961575845733269e-05,0.0,4.287376405141782e-05,0.0,4.047290397226162e-05,0.0,4.065112483517392e-05,0.0,4.154206032414603e-05,0.0,5.05350060264141e-05,0.0,4.327598095198925e-05,0.0,3.786717907345472e-05,0.0,3.9242846335971006e-05,0.0,3.917805628044051e-05,0.0,4.782916467699641e-05,0.0,3.864426082824899e-05,0.0,3.928077299025761e-05,0.0,3.985237746527733e-05,0.0,4.7651772698834965e-05,0.0,5.675745190415505e-05,0.0,3.9183411531676135e-05,0.0,3.860242760159217e-05,0.0,3.767757988350784e-05,0.0,4.3491451728793024e-05,0.0,4.235249965703169e-05,0.0,3.971264610448557e-05,0.0,3.980933226070929e-05,0.0,4.259495362359384e-05,0.0,4.853875387259555e-05,0.0,3.7122960499497607e-05,0.0,3.2853692235044424e-05,0.0,3.4471561807579817e-05,0.0,3.54598857902363e-05,0.0,9.970512489379276e-05,0.0,0.0001081840094747,0.0,0.0001026450817499,0.0,0.0001031556287393,0.0,9.395938668477062e-05,0.0,2.8653899439541684e-05,0.0,2.428428233763569e-05,0.0,2.991575927268404e-05,0.0,3.0095389699844777e-05,0.0,2.8038356738735515e-05,0.0,2.236681076129884e-05,0.0,1.694533373361258e-05,0.0,2.19171413591704e-05,0.0,2.3650679181460732e-05,0.0,1.0525284693622807e-05,0.0,7.887830075048567e-06,0.0,8.800669749525796e-06,0.0,1.2336111561015253e-05,0.0,7.558099606112114e-06,0.0,6.978172676649982e-05,0.0,8.782997521110843e-05,0.0,8.984500223727049e-05,0.0,8.886623861478177e-05,0.0,7.876214457464474e-05,0.0,6.734014729254622e-05,0.0,6.788991380368257e-05,0.0,6.930780889031514e-05,0.0,6.806286008925677e-05,0.0,5.4443288223090536e-05,0.0,4.547633777889479e-05,0.0,4.625486332322734e-05,0.0,4.337440411357481e-05,0.0,4.518077450309959e-05,0.0,4.557645092201959e-05,0.0,4.339218127557802e-05,0.0,4.234848451283862e-05,0.0,4.303288274467696e-05,0.0,4.632286048974217e-05,0.0,5.680985542463773e-05,0.0,5.435564466167276e-05,0.0,5.565024680860973e-05,0.0,5.4129586406496335e-05,0.0,5.343558179729382e-05,0.0,7.191034868010974e-05,0.0,7.72372567740197e-05,0.0,7.37486128694679e-05,0.0,7.048465684236296e-05,0.0,7.647099337450085e-05,0.0,7.594366736491374e-05,0.0,7.91025442743794e-05,0.0,7.788040461575486e-05,0.0,7.61242279146575e-05,0.0
Gravity,0.0700515806674957,0.0700515806674957,0.0,0.0001227365049331,0.0,7.881337623845935e-05,0.0,8.377087208451332e-05,0.0,7.979870335119772e-05,0.0,7.875072957765676e-05,0.0,9.083362015476924e-05,0.0,9.159948780639872e-05,0.0,9.018175780645835e-05,0.0,8.672353213157542e-05,0.0,7.716049721428412e-05,0.0,8.017315505727876e-05,0.0,8.120598859797623e-05,0.0,8.069405016366348e-05,0.0,7.7606303185164e-05,0.0,6.980618620064095e-05,0.0,7.041359622479891e-05,0.0,7.076616042660857e-05,0.0,6.841451832751153e-05,0.0,7.327597455895173e-05,0.0,6.773413164477277e-05,0.0,6.19832797747963e-05,0.0,6.100781731093714e-05,0.0,6.054809085052687e-05,0.0,6.256889461668318e-05,0.0,5.460192129112349e-05,0.0,5.113753995339434e-05,0.0,5.120056510563765e-05,0.0,5.251021825519815e-05,0.0,5.909453416229869e-05,0.0,5.213944073464529e-05,0.0,4.641648808424381e-05,0.0,4.810457299596615e-05,0.0,4.775398810881835e-05,0.0,5.6147624539146645e-05,0.0,4.666319892908407e-05,0.0,4.685983932530113e-05,0.0,4.779899307073975e-05,0.0,5.657351167894029e-05,0.0,6.691203097909444e-05,0.0,4.710743053663076e-05,0.0,4.6360726315047226e-05,0.0,4.487152298081228e-05,0.0,5.305439432408395e-05,0.0,5.073076433049691e-05,0.0,4.75314406062209e-05,0.0,4.647704484530935e-05,0.0,5.125828533795393e-05,0.0,5.686124599158378e-05,0.0,4.453664462563166e-05,0.0,3.987392055959414e-05,0.0,4.061327597871005e-05,0.0,4.258139753273776e-05,0.0,0.000123745682615,0.0,0.0001331157083243,0.0,0.0001262149597676,0.0,0.0001269739018311,0.0,0.0001166802275831,0.0,3.4296392891417606e-05,0.0,2.87568529941167e-05,0.0,3.531219503630166e-05,0.0,3.587133690409571e-05,0.0,3.298432053155805e-05,0.0,2.5962632239549424e-05,0.0,1.916072114301073e-05,0.0,2.44673463666695e-05,0.0,2.6422323827553005e-05,0.0,1.3004172825295192e-05,0.0,8.60286885713603e-06,0.0,9.694525604826934e-06,0.0,1.387662708915857e-05,0.0,7.909514097029475e-06,0.0,8.600492773578259e-05,0.0,0.0001091197601047,0.0,0.0001113019329488,0.0,0.000110100249372,0.0,9.816560002960656e-05,0.0,8.382457235521127e-05,0.0,8.439029216553071e-05,0.0,8.58928679532472e-05,0.0,8.50763271715249e-05,0.0,6.831507789827717e-05,0.0,5.782804183551229e-05,0.0,5.769801808991689e-05,0.0,5.44417354303182e-05,0.0,5.686418634663252e-05,0.0,5.874462817260211e-05,0.0,5.564463299825161e-05,0.0,5.4716324643191306e-05,0.0,5.526687150531665e-05,0.0,5.984228671313862e-05,0.0,7.238854788120813e-05,0.0,6.869365432700031e-05,0.0,7.069188608308819e-05,0.0,6.876582927973689e-05,0.0,6.765025998352377e-05,0.0,8.860944367655679e-05,0.0,9.39612111228057e-05,0.0,9.020610205380468e-05,0.0,8.734642780515763e-05,0.0,9.35913645876583e-05,0.0,9.347259592929327e-05,0.0,9.732973317580966e-05,0.0,9.57620699464307e-05,0.0,9.3179191435226e-05,0.0
