Step,Time,uplift_B-1-1,uplift_B-1-10,uplift_B-1-2,uplift_B-1-3,uplift_B-1-4,uplift_B-1-5,uplift_B-1-6,uplift_B-1-7,uplift_B-1-8,uplift_B-1-9,uplift_B-10-1,uplift_B-10-2,uplift_B-10-3,uplift_B-10-4,uplift_B-10-5,uplift_B-10-6,uplift_B-10-7,uplift_B-10-8,uplift_B-10-9,uplift_B-11-1,uplift_B-11-10,uplift_B-11-2,uplift_B-11-3,uplift_B-11-4,uplift_B-11-5,uplift_B-11-6,uplift_B-11-7,uplift_B-11-8,uplift_B-11-9,uplift_B-12-1,uplift_B-12-2,uplift_B-12-3,uplift_B-12-4,uplift_B-12-5,uplift_B-12-6,uplift_B-12-7,uplift_B-12-8,uplift_B-12-9,uplift_B-13-1,uplift_B-13-10,uplift_B-13-2,uplift_B-13-3,uplift_B-13-4,uplift_B-13-5,uplift_B-13-6,uplift_B-13-7,uplift_B-13-8,uplift_B-13-9,uplift_B-14-1,uplift_B-14-2,uplift_B-14-3,uplift_B-14-4,uplift_B-14-5,uplift_B-14-6,uplift_B-14-7,uplift_B-14-8,uplift_B-14-9,uplift_B-15-1,uplift_B-15-10,uplift_B-15-2,uplift_B-15-3,uplift_B-15-4,uplift_B-15-5,uplift_B-15-6,uplift_B-15-7,uplift_B-15-8,uplift_B-15-9,uplift_B-16-1,uplift_B-16-2,uplift_B-16-3,uplift_B-16-4,uplift_B-16-5,uplift_B-16-6,uplift_B-16-7,uplift_B-16-8,uplift_B-16-9,uplift_B-17-1,uplift_B-17-10,uplift_B-17-2,uplift_B-17-3,uplift_B-17-4,uplift_B-17-5,uplift_B-17-6,uplift_B-17-7,uplift_B-17-8,uplift_B-17-9,uplift_B-18-1,uplift_B-18-2,uplift_B-18-3,uplift_B-18-4,uplift_B-18-5,uplift_B-18-6,uplift_B-18-7,uplift_B-18-8,uplift_B-18-9,uplift_B-19-1,uplift_B-19-10,uplift_B-19-2,uplift_B-19-3,uplift_B-19-4,uplift_B-19-5,uplift_B-19-6,uplift_B-19-7,uplift_B-19-8,uplift_B-19-9,uplift_B-2-1,uplift_B-2-2,uplift_B-2-3,uplift_B-2-4,uplift_B-2-5,uplift_B-2-6,uplift_B-2-7,uplift_B-2-8,uplift_B-2-9,uplift_B-20-1,uplift_B-20-2,uplift_B-20-3,uplift_B-20-4,uplift_B-20-5,uplift_B-20-6,uplift_B-20-7,uplift_B-20-8,uplift_B-20-9,uplift_B-21-1,uplift_B-21-10,uplift_B-21-2,uplift_B-21-3,uplift_B-21-4,uplift_B-21-5,uplift_B-21-6,uplift_B-21-7,uplift_B-21-8,uplift_B-21-9,uplift_B-22-1,uplift_B-22-2,uplift_B-22-3,uplift_B-22-4,uplift_B-22-5,uplift_B-22-6,uplift_B-22-7,uplift_B-22-8,uplift_B-22-9,uplift_B-3-1,uplift_B-3-10,uplift_B-3-2,uplift_B-3-3,uplift_B-3-4,uplift_B-3-5,uplift_B-3-6,uplift_B-3-7,uplift_B-3-8,uplift_B-3-9,uplift_B-4-1,uplift_B-4-2,uplift_B-4-3,uplift_B-4-4,uplift_B-4-5,uplift_B-4-6,uplift_B-4-7,uplift_B-4-8,uplift_B-4-9,uplift_B-5-1,uplift_B-5-10,uplift_B-5-2,uplift_B-5-3,uplift_B-5-4,uplift_B-5-5,uplift_B-5-6,uplift_B-5-7,uplift_B-5-8,uplift_B-5-9,uplift_B-6-1,uplift_B-6-2,uplift_B-6-3,uplift_B-6-4,uplift_B-6-5,uplift_B-6-6,uplift_B-6-7,uplift_B-6-8,uplift_B-6-9,uplift_B-7-1,uplift_B-7-10,uplift_B-7-2,uplift_B-7-3,uplift_B-7-4,uplift_B-7-5,uplift_B-7-6,uplift_B-7-7,uplift_B-7-8,uplift_B-7-9,uplift_B-8-1,uplift_B-8-2,uplift_B-8-3,uplift_B-8-4,uplift_B-8-5,uplift_B-8-6,uplift_B-8-7,uplift_B-8-8,uplift_B-8-9,uplift_B-9-1,uplift_B-9-10,uplift_B-9-2,uplift_B-9-3,uplift_B-9-4,uplift_B-9-5,uplift_B-9-6,uplift_B-9-7,uplift_B-9-8,uplift_B-9-9,sliding_B-1-1,sliding_B-1-10,sliding_B-1-2,sliding_B-1-3,sliding_B-1-4,sliding_B-1-5,sliding_B-1-6,sliding_B-1-7,sliding_B-1-8,sliding_B-1-9,sliding_B-10-1,sliding_B-10-2,sliding_B-10-3,sliding_B-10-4,sliding_B-10-5,sliding_B-10-6,sliding_B-10-7,sliding_B-10-8,sliding_B-10-9,sliding_B-11-1,sliding_B-11-10,sliding_B-11-2,sliding_B-11-3,sliding_B-11-4,sliding_B-11-5,sliding_B-11-6,sliding_B-11-7,sliding_B-11-8,sliding_B-11-9,sliding_B-12-1,sliding_B-12-2,sliding_B-12-3,sliding_B-12-4,sliding_B-12-5,sliding_B-12-6,sliding_B-12-7,sliding_B-12-8,sliding_B-12-9,sliding_B-13-1,sliding_B-13-10,sliding_B-13-2,sliding_B-13-3,sliding_B-13-4,sliding_B-13-5,sliding_B-13-6,sliding_B-13-7,sliding_B-13-8,sliding_B-13-9,sliding_B-14-1,sliding_B-14-2,sliding_B-14-3,sliding_B-14-4,sliding_B-14-5,sliding_B-14-6,sliding_B-14-7,sliding_B-14-8,sliding_B-14-9,sliding_B-15-1,sliding_B-15-10,sliding_B-15-2,sliding_B-15-3,sliding_B-15-4,sliding_B-15-5,sliding_B-15-6,sliding_B-15-7,sliding_B-15-8,sliding_B-15-9,sliding_B-16-1,sliding_B-16-2,sliding_B-16-3,sliding_B-16-4,sliding_B-16-5,sliding_B-16-6,sliding_B-16-7,sliding_B-16-8,sliding_B-16-9,sliding_B-17-1,sliding_B-17-10,sliding_B-17-2,sliding_B-17-3,sliding_B-17-4,sliding_B-17-5,sliding_B-17-6,sliding_B-17-7,sliding_B-17-8,sliding_B-17-9,sliding_B-18-1,sliding_B-18-2,sliding_B-18-3,sliding_B-18-4,sliding_B-18-5,sliding_B-18-6,sliding_B-18-7,sliding_B-18-8,sliding_B-18-9,sliding_B-19-1,sliding_B-19-10,sliding_B-19-2,sliding_B-19-3,sliding_B-19-4,sliding_B-19-5,sliding_B-19-6,sliding_B-19-7,sliding_B-19-8,sliding_B-19-9,sliding_B-2-1,sliding_B-2-2,sliding_B-2-3,sliding_B-2-4,sliding_B-2-5,sliding_B-2-6,sliding_B-2-7,sliding_B-2-8,sliding_B-2-9,sliding_B-20-1,sliding_B-20-2,sliding_B-20-3,sliding_B-20-4,sliding_B-20-5,sliding_B-20-6,sliding_B-20-7,sliding_B-20-8,sliding_B-20-9,sliding_B-21-1,sliding_B-21-10,sliding_B-21-2,sliding_B-21-3,sliding_B-21-4,sliding_B-21-5,sliding_B-21-6,sliding_B-21-7,sliding_B-21-8,sliding_B-21-9,sliding_B-22-1,sliding_B-22-2,sliding_B-22-3,sliding_B-22-4,sliding_B-22-5,sliding_B-22-6,sliding_B-22-7,sliding_B-22-8,sliding_B-22-9,sliding_B-3-1,sliding_B-3-10,sliding_B-3-2,sliding_B-3-3,sliding_B-3-4,sliding_B-3-5,sliding_B-3-6,sliding_B-3-7,sliding_B-3-8,sliding_B-3-9,sliding_B-4-1,sliding_B-4-2,sliding_B-4-3,sliding_B-4-4,sliding_B-4-5,sliding_B-4-6,sliding_B-4-7,sliding_B-4-8,sliding_B-4-9,sliding_B-5-1,sliding_B-5-10,sliding_B-5-2,sliding_B-5-3,sliding_B-5-4,sliding_B-5-5,sliding_B-5-6,sliding_B-5-7,sliding_B-5-8,sliding_B-5-9,sliding_B-6-1,sliding_B-6-2,sliding_B-6-3,sliding_B-6-4,sliding_B-6-5,sliding_B-6-6,sliding_B-6-7,sliding_B-6-8,sliding_B-6-9,sliding_B-7-1,sliding_B-7-10,sliding_B-7-2,sliding_B-7-3,sliding_B-7-4,sliding_B-7-5,sliding_B-7-6,sliding_B-7-7,sliding_B-7-8,sliding_B-7-9,sliding_B-8-1,sliding_B-8-2,sliding_B-8-3,sliding_B-8-4,sliding_B-8-5,sliding_B-8-6,sliding_B-8-7,sliding_B-8-8,sliding_B-8-9,sliding_B-9-1,sliding_B-9-10,sliding_B-9-2,sliding_B-9-3,sliding_B-9-4,sliding_B-9-5,sliding_B-9-6,sliding_B-9-7,sliding_B-9-8,sliding_B-9-9
Loading,12.0,0.00015149843534970932,0.00014650967196910475,0.00015594296945404472,0.00015513168628081937,0.00015190443587045425,0.0001449507474053296,0.000145118208584892,0.00015205547351260739,0.00015279218351814302,0.0001509979615246745,0.00013228236968405036,0.00013313092448553177,0.00013314005889902497,0.0001303479655050687,0.00012325087825239986,0.0001297063201247973,0.00013254074013603845,0.0001316034089591863,0.00013898140818751904,0.00012050974890350015,0.00012095454192084343,0.00012619134029111581,0.00012628273274410413,0.00012461801464571498,0.00011799992959422238,0.00011831284653000982,0.0001251019360851906,0.00012487763676544622,0.00012481663867070606,0.00011551472028160036,0.00011471036614772885,0.0001147716783098347,0.00010988446682876234,0.0001060249677496387,0.0001102747501760634,0.00011499161289849682,0.00011946055682468347,0.00011680613537817456,0.00010380646030242011,0.00010200295433956994,0.0001151476894236601,0.00011472181637663287,0.00011195458492348286,0.0001021350225429209,0.00010196447475990737,0.0001124575712874433,0.00011206783094306023,0.00011255595490300067,0.0001068620619683469,0.00010777092460662185,0.00010779371922487808,0.0001020784386477492,9.29427182661636e-05,0.00010396587767604488,0.00010796011510634285,0.00010702140571445734,0.00010502330453216437,9.108743605473972e-05,9.069343451796637e-05,9.734002952351296e-05,9.632646971032916e-05,9.707467366110539e-05,8.95621247521037e-05,9.221617806104109e-05,9.67698994682279e-05,9.772242782420413e-05,9.575150439812823e-05,8.765201420155228e-05,8.838175950440679e-05,8.650007607695576e-05,8.089124477949017e-05,7.85877930389343e-05,7.967840749712585e-05,8.58582167167209e-05,8.781399473301871e-05,8.649234403752405e-05,7.40360630259234e-05,7.277190621566002e-05,7.98483501540062e-05,7.829034593415986e-05,7.668776830741246e-05,7.402201627671029e-05,7.405574227998068e-05,7.761344793012618e-05,7.780471265497669e-05,7.789844623283387e-05,6.863069676251427e-05,6.898783622407991e-05,6.753875700906529e-05,6.490638930394994e-05,6.460397349238995e-05,6.512927014361408e-05,6.824981702930561e-05,6.785001042320143e-05,6.729375915436247e-05,5.3680855467567784e-05,5.1584276334464736e-05,5.8200621935931925e-05,5.737608581013203e-05,5.652302822597905e-05,5.4224602713704264e-05,5.532595643511484e-05,5.720182558979576e-05,5.84127059908815e-05,5.720100878455897e-05,0.00015318460206335886,0.00015366498017870865,0.00015370623459531652,0.0001479535029228655,0.00014272760142470994,0.00014845764661931636,0.0001536384857778587,0.00015194635293469083,0.00014817983160097286,4.898722107546701e-05,4.6928703915968844e-05,4.684798745255444e-05,4.504592873053229e-05,4.4764515167427225e-05,4.62417649596721e-05,4.6402782581303045e-05,4.6484272133617626e-05,4.615893400608131e-05,3.056349819258646e-05,2.7218865967113985e-05,3.33793948442234e-05,3.3827559771635755e-05,3.442398865468589e-05,3.26578325493257e-05,3.209533099478037e-05,3.460349483541624e-05,3.423536416648108e-05,3.407628962096979e-05,2.1647155016371123e-05,1.6487720181537588e-05,1.642725703670604e-05,1.7666547879658464e-05,1.5350986713859586e-05,1.5613899638351175e-05,1.7476879951524393e-05,1.5954541934993307e-05,1.906653997601631e-05,0.0001495512245849586,0.00014387862035580758,0.00015232778027253713,0.00015415892876528842,0.00015106279515273785,0.00014483945711660093,0.00014474275888086316,0.00015152657256447215,0.00015041320030178152,0.00015052525907769076,0.00015098199125665023,0.00015081119843206564,0.00015108057849830183,0.00014551880898763472,0.0001408093101670615,0.00014622284678369841,0.00015001063496475082,0.00014952525938186773,0.00014530169295225452,0.000145052116386506,0.00014013447488385824,0.000148240765271638,0.00014766643844803766,0.0001462007539276879,0.00014000848900344663,0.00013979168588500217,0.00014643753311110666,0.0001467195218891672,0.0001448641844571076,0.00014546432002533093,0.0001456930784114103,0.00014474228950545946,0.00013973623976501243,0.00013443169027642246,0.00014066250610698076,0.0001448570310839211,0.00014466254630574976,0.00013902257056973402,0.0001355755259231559,0.0001286914959891413,0.00014067815195377013,0.00014068596797458535,0.00013888020026653022,0.00013249446524329905,0.00013184307802254142,0.00013962166614931782,0.00014134843613624557,0.00013923684964495375,0.000136614140949371,0.0001370837188287165,0.00013763839170771757,0.00013147510381207416,0.000124088218663109,0.00013313264322781877,0.00013831272310261986,0.00013531776749988047,0.0001403753772080779,0.004025297049951649,0.0007641559315666455,0.0009765238573976177,0.0007013139829858055,0.0006699670503644562,0.0006590551858450233,0.0013914463578500898,0.0018545944568127705,0.0008281678029428805,0.001765688165693031,0.00020411928354686725,0.00019686126495481077,0.00020481328499238752,0.00020487585227352625,0.00020180436547138862,0.00019436936014010685,0.00019424993401104767,0.0002027635709225682,0.00020427410380256773,0.00020121597809341627,0.00017013106048601316,0.00017062747329346225,0.000171635192373988,0.00016622164425305196,0.0001564030482336152,0.00016546283909064601,0.00017101615064060754,0.00016935188811246317,0.00017389625652447366,0.0001641200066796303,0.00016374599731385002,0.00016681952958036943,0.00016751891733873288,0.00016615031989943084,0.00015671769426555887,0.00015517105629323302,0.00016662265420884303,0.00016614189415076278,0.0001636096276530619,0.00018412747493922293,0.00018075805555088843,0.00018089727597699596,0.0001710243440024336,0.00015916870359778716,0.00016934173211720902,0.00018015142120409797,0.00018146995653539366,0.0001756177759492877,0.0001457241457711564,0.00014449162118172542,0.0001559777722597118,0.00015596158225957452,0.00015039467722978477,0.00014637375557770155,0.00014580906590546552,0.0001506290520146896,0.00015103981071354632,0.00014933132105790406,0.00013617181675461672,0.00013623595207172412,0.00013979168013285266,0.00013440946282011233,0.00013315245823260555,0.00013451761933776352,0.00013845576985861135,0.0001340354488526124,0.00013435647746970218,0.00012552123442527657,0.0001240423498721282,0.00013135012570826457,0.0001326532636856317,0.0001263662528052116,0.00012596923944293128,0.00012151585623172061,0.0001265134319054433,0.00013173146446300774,0.00012777818003668095,0.00011989497526508949,0.00012183018589543872,0.00012171495193297519,0.00012256575697536245,0.00011467906179942107,0.0001239053969433752,0.00012157698087375096,0.00012117185813102813,0.00011787414273818537,0.00010109832068164774,9.878226598141706e-05,0.00010714263571761693,0.000106433418686094,0.00010436158069865656,0.0001015152709942854,0.00010202383924417392,0.00010570649538781113,0.00010727404127333917,0.00010570138287728672,9.385739287634885e-05,9.340564205890396e-05,9.273791643255054e-05,9.010564076182808e-05,8.802773885832983e-05,9.0178441117025e-05,9.191925440187614e-05,9.229498020908361e-05,9.226536584231509e-05,7.417124544304339e-05,7.146867505347011e-05,7.973396405838704e-05,7.918530102524093e-05,7.73981587774446e-05,7.531203245051274e-05,7.653738525987863e-05,7.829291024243144e-05,7.888765719695172e-05,7.773622871280576e-05,0.00020366924917084955,0.00020429224378140412,0.00020367867349268035,0.00019763903380386937,0.00019032897666521948,0.00019824807830132337,0.0002021810783474597,0.00020272133173795655,0.00019848421094313215,6.674348551934098e-05,6.407188470297137e-05,6.396793070578502e-05,6.146925906234466e-05,6.168007764439216e-05,6.326499387114613e-05,6.32381635447622e-05,6.329901553490364e-05,6.266742031033458e-05,4.4278151652858056e-05,3.969392199486188e-05,4.9910023472973356e-05,5.043503251671974e-05,4.8025036873640414e-05,4.7765281591646994e-05,4.9399446284852775e-05,5.0015482232483276e-05,4.886216474242349e-05,4.859379360321924e-05,3.195709504906915e-05,2.9423794314878296e-05,2.974510421208131e-05,3.180809366785843e-05,2.9053354445504317e-05,2.9295635272364857e-05,3.250655993186322e-05,3.409471979575121e-05,2.9885606217109693e-05,0.0002002810789253959,0.00019279499220520668,0.00020337935003672108,0.00020205327708864857,0.00019876694519977502,0.00019116204207837942,0.00019215598821201087,0.00019952321711551698,0.00020073877746548061,0.0001975632917993901,0.00019984759693493747,0.00020135244899203658,0.00019920911753778105,0.00019231684362302435,0.0001853203522626317,0.0001932958525746916,0.00019912812036946838,0.00019896106414123466,0.00019314478732222057,0.00019468543615642984,0.00018697756035456194,0.0001979430671198842,0.00019784261158005718,0.00019439845681341541,0.0001851890836080689,0.00018553064394777997,0.00019577970207915884,0.00019642006357964962,0.0001926735022048872,0.0001921434830388785,0.00019227194924617815,0.00019170540623135554,0.0001859761042144716,0.00017685449270531432,0.00018609971100582727,0.00019086710406124085,0.00019212044913120076,0.00018491831842421986,0.00018400856995491347,0.00017463676755043517,0.00018752891309283996,0.00018808609160818714,0.00018409516051345334,0.0001753143500602659,0.00017473909368929749,0.00018551757046227156,0.0001872571056194916,0.00018394774672551975,0.00018146632002644507,0.00018151610603127277,0.00017972114546180139,0.00017444689139448723,0.000164085620329591,0.00017244049561253606,0.00017955979536592618,0.00018347831840206274,0.00029276766668744357,0.0032580179496695463,0.0007493905594070653,0.0009686176612842553,0.0007616455094320944,0.0007369032225400177,0.000710518315007282,0.0012461258921825477,0.0016237382571890053,0.0008609272610192527,0.001588748511263126
